"siteID","lakeID","siteName","lat","long","UTM","updateID"
"BS_FNbig","BS","FNbig",45.9342965,-89.5197864,"NA","siteFISHINFO2016BLG.20170927"
"BS_FNm4","BS","FNm4",46.21,-89.47,"NA","siteFISHINFO2017BLG.20171003"
"BS_FNm5","BS","FNm5",46.21,-89.47,"NA","siteFISHINFO2017BLG.20171003"
"BT_DeepHole","BT","DeepHole",NA,NA,"NA","siteCOLOR_2014to2016.20170123"
"BT_Inlet1","BT","Inlet1",NA,NA,"NA","siteCOLOR_2014to2016.20170123"
"BV_DeepHole","BV","DeepHole",45.93,-89.64,"16T 294576E 5089691W","originalDB.20160217"
"BV_FN1","BV","FN1",45.93,-89.64,"16T 294569E 5089714W","originalDB.20160217"
"BV_FN2","BV","FN2",45.93,-89.64,"16T 294569E 5089714W","originalDB.20160217"
"BV_FN3","BV","FN3",45.93,-89.64,"16T 294569E 5089714W","originalDB.20160217"
"BV_FN4","BV","FN4",45.93,-89.64,"16T 294569E 5089714W","siteFISH_INFO.20170117"
"BV_FN6","BV","FN6",45.93,-89.64,"NA","siteFISHINFO2017BLG.20171003"
"BV_FN7","BV","FN7",45.93,-89.64,"NA","siteFISHINFO2017BLG.20171003"
"BV_FN8","BV","FN8",45.93,-89.64,"NA","siteFISHINFO2017BLG.20171003"
"BV_FNm1","BV","FNm1",45.93,-89.64,"NA","siteFISHINFO2017BLG.20171003"
"BV_FNm4","BV","FNm4",45.93,-89.64,"NA","siteFISHINFO2017BLG.20171003"
"BW_DeepHole","BW","DeepHole",42.34,-85.85,"16T 594307E 4689173W","originalDB.20160217"
"BY_BoatLaunch","BY","BoatLaunch",NA,NA,"NA","siteIDs_20201008"
"BY_DeepHole","BY","DeepHole",45.9068142,-89.7008403,"NA","siteColor.20200203"
"BY_E1","BY","E1",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"BY_E2","BY","E2",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"BY_E3","BY","E3",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"BY_E4","BY","E4",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"BY_E5","BY","E5",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"BY_E6","BY","E6",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"BY_E7","BY","E7",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"BY_E8","BY","E8",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"BY_flight","BY","flight",NA,NA,"NA","siteIDs_20201008"
"BY_N1","BY","N1",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"BY_N2","BY","N2",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"BY_N3","BY","N3",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"BY_N4","BY","N4",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"BY_N5","BY","N5",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"BY_N6","BY","N6",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"BY_N7","BY","N7",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"BY_N8","BY","N8",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"BY_NE1","BY","NE1",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"BY_NE2","BY","NE2",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"BY_NE3","BY","NE3",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"BY_NE4","BY","NE4",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"BY_NE5","BY","NE5",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"BY_NE6","BY","NE6",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"BY_NE7","BY","NE7",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"BY_NE8","BY","NE8",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"BY_S1","BY","S1",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"BY_S2","BY","S2",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"BY_S3","BY","S3",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"BY_S4","BY","S4",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"BY_S5","BY","S5",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"BY_S6","BY","S6",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"BY_S7","BY","S7",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"BY_S8","BY","S8",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"BY_SW1","BY","SW1",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"BY_SW2","BY","SW2",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"BY_SW3","BY","SW3",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"BY_SW4","BY","SW4",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"BY_SW5","BY","SW5",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"BY_SW6","BY","SW6",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"BY_SW7","BY","SW7",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"BY_SW8","BY","SW8",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"BY_W1","BY","W1",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"BY_W2","BY","W2",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"BY_W3","BY","W3",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"BY_W4","BY","W4",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"BY_W5","BY","W5",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"BY_W6","BY","W6",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"BY_W7","BY","W7",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"BY_W8","BY","W8",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"BY_wholeShoreline","BY","wholeShoreline",45.9068142,-89.7008403,"NA","siteFishInfo2019.20200529"
"CA_BoatLaunch","CA","BoatLaunch",45.9979203,-89.7332605,"NA","originalCreelUpdate_20190125"
"CA_DeepHole","CA","DeepHole",NA,NA,"NA","siteCOLOR_2014to2016.20170123"
"CA_flight","CA","flight",NA,NA,"NA","siteIDs_20201008"
"CA_WholeShoreline","CA","WholeShoreline",45.9979203,-89.7332605,"NA","originalCreelUpdate_20190125"
"CB_DeepHole","CB","DeepHole",46.23,-89.57,"16T 301832E 5123096W","originalDB.20160217"
"CB_FN1","CB","FN1",NA,NA,"NA","siteMonitoringFish.2017"
"CB_FN10","CB","FN10",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"CB_FN11","CB","FN11",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"CB_FN12","CB","FN12",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"CB_FN2","CB","FN2",NA,NA,"NA","siteMonitoringFish.2017"
"CB_FN3","CB","FN3",NA,NA,"NA","siteMonitoringFish.2017"
"CB_FN4","CB","FN4",NA,NA,"NA","siteMonitoringFish.2017"
"CB_FN5","CB","FN5",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"CB_FN6","CB","FN6",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"CB_FN7","CB","FN7",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"CB_FN8","CB","FN8",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"CB_FN9","CB","FN9",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"CB_Littoral.4","CB","Littoral.4",NA,NA,"NA","originalDB.20160217"
"CB_Littoral.5","CB","Littoral.5",NA,NA,"NA","originalDB.20160217"
"CB_Littoral.6","CB","Littoral.6",NA,NA,"NA","originalDB.20160217"
"CB_MT.001","CB","MT.001",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"CB_MT.002","CB","MT.002",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"CB_MT.003","CB","MT.003",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"CB_MT.004","CB","MT.004",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"CB_MT.005","CB","MT.005",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"CB_MT.006","CB","MT.006",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"CB_MT.007","CB","MT.007",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"CB_MT.008","CB","MT.008",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"CB_MT.009","CB","MT.009",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"CB_MT.010","CB","MT.010",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"CB_MT.011","CB","MT.011",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"CB_MT.012","CB","MT.012",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"CB_MT.013","CB","MT.013",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"CB_MT.014","CB","MT.014",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"CB_MT.015","CB","MT.015",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"CB_MT.016","CB","MT.016",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"CB_MT.017","CB","MT.017",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"CB_MT.018","CB","MT.018",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"CB_MT.019","CB","MT.019",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"CB_MT.020","CB","MT.020",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"CB_Pelagic","CB","Pelagic",46.23253,-89.57006,"16T 301832E 5123096W","siteRhodRelease.20170612"
"CE_DeepHole","CE","DeepHole",NA,NA,"NA","siteCOLOR_2014to2016.20170123"
"CE_Inlet1","CE","Inlet1",NA,NA,"NA","siteCOLOR_2014to2016.20170123"
"CH_DeepHole","CH","DeepHole",41.85,-85.89,"16T 591716E 4634430W","originalDB.20160217"
"CL_DeepHole","CL","DeepHole",NA,NA,"NA","siteCOLOR_2014to2016.20170123"
"CL_Inlet1","CL","Inlet1",NA,NA,"NA","siteCOLOR_2014to2016.20170123"
"CO_DeepHole","CO","DeepHole",41.93,-85.74,"16T 604455E 4642883W","originalDB.20160217"
"CP_DeepHole","CP","DeepHole",NA,NA,"NA","siteColor.20190326"
"CP_WholeShoreline","CP","WholeShoreline",NA,NA,"NA","fishScapes2018.20190124"
"CR_A","CR","A",NA,NA,"NA","originalDB.20160217"
"CR_C","CR","C",NA,NA,"NA","originalDB.20160217"
"CR_D","CR","D",NA,NA,"NA","originalDB.20160217"
"CR_DeepHole","CR","DeepHole",46.21,-89.47,"16T 309216E 5120406W","originalDB.20160217"
"CR_E","CR","E",NA,NA,"NA","originalDB.20160217"
"CR_FN1","CR","FN1",46.21,-89.47,"16T 309216E 5120406W","originalDB.20160217"
"CR_FN10","CR","FN10",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"CR_FN11","CR","FN11",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"CR_FN12","CR","FN12",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"CR_FN2","CR","FN2",46.21,-89.47,"16T 309216E 5120406W","originalDB.20160217"
"CR_FN3","CR","FN3",46.21,-89.47,"16T 309216E 5120406W","siteFISH_INFO.20170117"
"CR_FN4","CR","FN4",46.21,-89.47,"16T 309216E 5120406W","originalDB.20160217"
"CR_FN5","CR","FN5",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"CR_FN6","CR","FN6",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"CR_FN7","CR","FN7",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"CR_FN8","CR","FN8",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"CR_FN9","CR","FN9",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"CR_Littoral","CR","Littoral",NA,NA,"NA","originalDB.20160217"
"CR_Littoral.4","CR","Littoral.4",NA,NA,"NA","originalDB.20160217"
"CR_littoral5","CR","littoral5",NA,NA,"NA","siteGC(dic)2015.20170707"
"CR_littoral6","CR","littoral6",NA,NA,"NA","siteGC(dic)2015.20170707"
"CR_littoral7","CR","littoral7",NA,NA,"NA","siteGC(dic)2015.20170707"
"CR_littoral8","CR","littoral8",NA,NA,"NA","siteGC(dic)2015.20170707"
"CR_MT.001","CR","MT.001",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"CR_MT.002","CR","MT.002",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"CR_MT.003","CR","MT.003",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"CR_MT.004","CR","MT.004",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"CR_MT.005","CR","MT.005",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"CR_MT.006","CR","MT.006",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"CR_MT.007","CR","MT.007",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"CR_MT.008","CR","MT.008",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"CR_MT.009","CR","MT.009",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"CR_MT.010","CR","MT.010",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"CR_MT.011","CR","MT.011",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"CR_MT.012","CR","MT.012",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"CR_MT.013","CR","MT.013",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"CR_MT.014","CR","MT.014",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"CR_MT.015","CR","MT.015",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"CR_MT.016","CR","MT.016",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"CR_MT.017","CR","MT.017",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"CR_MT.018","CR","MT.018",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"CR_MT.019","CR","MT.019",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"CR_MT.020","CR","MT.020",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"CR_Outlet","CR","Outlet",NA,NA,"NA","originalDB.20160217"
"CR_OWC","CR","OWC",NA,NA,"NA","sitePOC.20170529"
"CR_OWC1","CR","OWC1",46.212225,-89.47249167,"16T 309285E 5120599W","siteCOLOR_2014to2016.20170123"
"CR_OWC2","CR","OWC2",46.212225,-89.47249167,"16T 309285E 5120599W","siteCOLOR_2014to2016.20170123"
"CR_P1","CR","P1",46.20614,-89.47259,"16T 309256E 5119925W","sitePiezoLake.20170609"
"CR_P2","CR","P2",46.20594,-89.47278,"16T 309241E 5119903W","sitePiezoLake.20170609"
"CR_P3","CR","P3",46.20939,-89.47219,"16T 309298E 5120285W","sitePiezoLake.20170609"
"CR_P4","CR","P4",46.21202,-89.47249,"16T 309284E 5120578W","sitePiezoLake.20170609"
"CR_P5","CR","P5",NA,NA,"NA","sitePiezoLake.20170609"
"CR_P6","CR","P6",46.20898,-89.47234,"16T 309285E 5120239W","sitePiezoLake.20170609"
"CR_Pelagic","CR","Pelagic",NA,NA,"NA","originalDB.20160217"
"CR_pelagic1","CR","pelagic1",NA,NA,"NA","siteGC(dic)2015.20170707"
"CR_pelagic2","CR","pelagic2",NA,NA,"NA","siteGC(dic)2015.20170707"
"CR_pelagic3","CR","pelagic3",NA,NA,"NA","siteGC(dic)2015.20170707"
"CR_pelagic4","CR","pelagic4",NA,NA,"NA","siteGC(dic)2015.20170707"
"CR_Shoreline","CR","Shoreline",NA,NA,"NA","originalDB.20160217"
"CR_U1","CR","U1",46.206067,-89.472433,"NA","siteColor.20190326"
"CR_U2","CR","U2",46.20772,-89.47254,"NA","siteColor.20190326"
"CR_WC1","CR","WC1",46.20606111,-89.472625,"16T 309253E 5119914W","siteCOLOR_2014to2016.20170123"
"CR_WC2","CR","WC2",46.20773611,-89.47260833,"16T 309260E 5120101W","siteCOLOR_2014to2016.20170123"
"CR_WC3","CR","WC3",46.20773611,-89.47260833,"16T 309260E 5120101W","siteCOLOR_2014to2016.20170123"
"CR_Wetland","CR","Wetland",46.20773611,-89.47260833,"16T 309260E 5120101W","siteCOLOR_2014to2016.20170123"
"CR_WholeLake","CR","WholeLake",NA,NA,"NA","originalDB.20160217"
"CS_DeepHole","CS","DeepHole",NA,NA,"NA","siteColor.20190326"
"CS_WholeShoreline","CS","WholeShoreline",NA,NA,"NA","fishScapes2018.20190124"
"CY_DeepHole","CY","DeepHole",NA,NA,"NA","siteCOLOR_2014to2016.20170123"
"CY_Inlet1","CY","Inlet1",NA,NA,"NA","siteCOLOR_2014to2016.20170123"
"CY_DeepHole","CY","DeepHole",NA,NA,"NA","siteCOLOR_2014to2016.20170123"
"CY_FN1","CY","FN1",45.9015254,-89.1636602,"NA","siteFISHINFO2016BLG.20170927"
"CY_FN2","CY","FN2",46.007601,-89.606243,"NA","siteFISHINFO2017BLG.20171003"
"CY_FN3","CY","FN3",46.007601,-89.606243,"NA","siteFISHINFO2017BLG.20171003"
"CY_FN4","CY","FN4",45.9015254,-89.1636602,"NA","siteFISHINFO2016BLG.20170927"
"CY_FN5","CY","FN5",45.9015254,-89.1636602,"NA","siteFISHINFO2016BLG.20170927"
"CY_FN6","CY","FN6",46.007601,-89.606243,"NA","siteFISHINFO2017BLG.20171003"
"CY_FN7","CY","FN7",46.007601,-89.606243,"NA","siteFISHINFO2017BLG.20171003"
"CY_FN8","CY","FN8",46.007601,-89.606243,"NA","siteFISHINFO2017BLG.20171003"
"CY_FNbig","CY","FNbig",45.9015254,-89.1636602,"NA","siteFISHINFO2016BLG.20170927"
"CY_FNm2","CY","FNm2",46.007601,-89.606243,"NA","siteFISHINFO2017BLG.20171003"
"CY_FNm5","CY","FNm5",46.007601,-89.606243,"NA","siteFISHINFO2017BLG.20171003"
"CYB_DeepHole","CYB","DeepHole",NA,NA,"NA","color.20170804"
"DI_DeepHole","DI","DeepHole",41.9,-85.97,"16T 585257E 4639584W","originalDB.20160217"
"DO_DeepHole","DO","DeepHole",41.9,-85.88,"16T 592259E 4640171W","originalDB.20160217"
"DS_BoatLaunch","DS","BoatLaunch",NA,NA,"NA","siteIDs_20201008"
"DS_DeepHole","DS","DeepHole",45.98,-89.17,"NA","siteColor.20200203"
"DS_flight","DS","flight",NA,NA,"NA","siteIDs_20201008"
"DS_wholeShoreline","DS","wholeShoreline",45.98,-89.17,"NA","siteFishInfo2019.20200529"
"DW_DeepHole","DW","DeepHole",46.2,-89.47,"16T 309068E 5119658W","originalDB.20160217"
"DW_FN1","DW","FN1",46.2,-89.47,"16T 309056E 5119624W","originalDB.20160217"
"DW_FN2","DW","FN2",46.2,-89.47,"16T 309056E 5119624W","originalDB.20160217"
"DW_FN3","DW","FN3",46.2,-89.47,"16T 309056E 5119624W","originalDB.20160217"
"DW_FN4","DW","FN4",46.2,-89.47,"16T 309056E 5119624W","originalDB.20160217"
"DW_FN6","DW","FN6",46.2,-89.47,"NA","siteFISHINFO2017BLG.20171003"
"DW_FN7","DW","FN7",46.2,-89.47,"NA","siteFISHINFO2017BLG.20171003"
"DW_FN8","DW","FN8",46.2,-89.47,"NA","siteFISHINFO2017BLG.20171003"
"DW_FNm4","DW","FNm4",46.2,-89.47,"NA","siteFISHINFO2017BLG.20171003"
"DW_FNm5","DW","FNm5",46.2,-89.47,"NA","siteFISHINFO2017BLG.20171003"
"DW_shoreline","DW","shoreline",46.2,-89.47,"NA","siteFISH_INFO.20170117"
"DY_BoatLaunch","DY","BoatLaunch",NA,NA,"NA","siteIDs_20201008"
"DY_DeepHole","DY","DeepHole",46.06,-89.7,"NA","siteColor.20200203"
"DY_flight","DY","flight",NA,NA,"NA","siteIDs_20201008"
"DY_wholeShoreline","DY","wholeShoreline",46.06,-89.7,"NA","siteFishInfo2019.20200529"
"EE_E1","EE","E1",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EE_E2","EE","E2",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EE_E3","EE","E3",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EE_E30","EE","E30",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EE_E4","EE","E4",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EE_E40","EE","E40",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EE_E5","EE","E5",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EE_E6","EE","E6",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EE_E7","EE","E7",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EE_E8","EE","E8",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EE_N1","EE","N1",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EE_N2","EE","N2",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EE_N3","EE","N3",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EE_N30","EE","N30",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EE_N4","EE","N4",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EE_N40","EE","N40",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EE_N5","EE","N5",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EE_N6","EE","N6",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EE_N7","EE","N7",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EE_N8","EE","N8",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EE_NE1","EE","NE1",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EE_NE2","EE","NE2",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EE_NE3","EE","NE3",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EE_NE4","EE","NE4",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EE_NE5","EE","NE5",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EE_NE6","EE","NE6",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EE_NE7","EE","NE7",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EE_NE8","EE","NE8",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EE_S1","EE","S1",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EE_S2","EE","S2",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EE_S3","EE","S3",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EE_S30","EE","S30",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EE_S4","EE","S4",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EE_S40","EE","S40",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EE_S5","EE","S5",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EE_S6","EE","S6",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EE_S7","EE","S7",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EE_S8","EE","S8",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EE_SW1","EE","SW1",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EE_SW2","EE","SW2",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EE_SW3","EE","SW3",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EE_SW30","EE","SW30",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EE_SW4","EE","SW4",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EE_SW40","EE","SW40",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EE_SW5","EE","SW5",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EE_SW6","EE","SW6",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EE_SW7","EE","SW7",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EE_SW8","EE","SW8",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EE_W1","EE","W1",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EE_W2","EE","W2",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EE_W3","EE","W3",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EE_W4","EE","W4",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EE_W5","EE","W5",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EE_W6","EE","W6",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EE_W7","EE","W7",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EE_W8","EE","W8",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EL_DeepHole","EL","DeepHole",46.23,-89.49,"16T 307679E 5123358W","originalDB.20160217"
"EL_E","EL","E",NA,NA,"NA","originalDB.20160217"
"EL_E1","EL","E1",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EL_E2","EL","E2",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EL_E3","EL","E3",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EL_E4","EL","E4",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EL_E5","EL","E5",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EL_E6","EL","E6",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EL_E7","EL","E7",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EL_E8","EL","E8",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EL_HalfShoreline","EL","HalfShoreline",NA,NA,"NA","originalDB.20160217"
"EL_Inlet1","EL","Inlet1",46.23,-89.49,"16T 307679E 5123358W","originalDB.20160217"
"EL_Littoral","EL","Littoral",NA,NA,"NA","originalDB.20160217"
"EL_littoral5","EL","littoral5",NA,NA,"NA","siteGC(dic)2015.20170707"
"EL_littoral6","EL","littoral6",NA,NA,"NA","siteGC(dic)2015.20170707"
"EL_littoral7","EL","littoral7",NA,NA,"NA","siteGC(dic)2015.20170707"
"EL_littoral8","EL","littoral8",NA,NA,"NA","siteGC(dic)2015.20170707"
"EL_MT.001","EL","MT.001",46.23,-89.49,"16T 307679E 5123358W","siteFISH_INFO.20170117"
"EL_MT.002","EL","MT.002",46.23,-89.49,"16T 307679E 5123358W","siteFISH_INFO.20170117"
"EL_MT.003","EL","MT.003",46.23,-89.49,"16T 307679E 5123358W","siteFISH_INFO.20170117"
"EL_MT.004","EL","MT.004",46.23,-89.49,"16T 307679E 5123358W","siteFISH_INFO.20170117"
"EL_MT.005","EL","MT.005",46.23,-89.49,"16T 307679E 5123358W","siteFISH_INFO.20170117"
"EL_MT.006","EL","MT.006",46.23,-89.49,"16T 307679E 5123358W","siteFISH_INFO.20170117"
"EL_MT.007","EL","MT.007",46.23,-89.49,"16T 307679E 5123358W","siteFISH_INFO.20170117"
"EL_MT.008","EL","MT.008",46.23,-89.49,"16T 307679E 5123358W","siteFISH_INFO.20170117"
"EL_MT.009","EL","MT.009",46.23,-89.49,"16T 307679E 5123358W","siteFISH_INFO.20170117"
"EL_MT.010","EL","MT.010",46.23,-89.49,"16T 307679E 5123358W","siteFISH_INFO.20170117"
"EL_MT.011","EL","MT.011",46.23,-89.49,"16T 307679E 5123358W","siteFISH_INFO.20170117"
"EL_MT.012","EL","MT.012",46.23,-89.49,"16T 307679E 5123358W","siteFISH_INFO.20170117"
"EL_MT.013","EL","MT.013",46.23,-89.49,"16T 307679E 5123358W","siteFISH_INFO.20170117"
"EL_MT.014","EL","MT.014",46.23,-89.49,"16T 307679E 5123358W","siteFISH_INFO.20170117"
"EL_MT.015","EL","MT.015",46.23,-89.49,"16T 307679E 5123358W","siteFISH_INFO.20170117"
"EL_MT.016","EL","MT.016",46.23,-89.49,"16T 307679E 5123358W","siteFISH_INFO.20170117"
