"projectID","lakeID","sampleID","dateSample","QCcode","flag","comments","metadataID","updateID","parameter","parameterValue"
37,"BK","BK_DeepHole_20190901_1215_Surface_0_fishScapesLimno.20190319",2019-09-01,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.101
15,"MO","MO_Inlet1_20191006_1233_Surface_0_Limno.Sample.20160505",2019-10-06,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.057
13,"PA","PA_DeepHole_20191007_1000_Hypo_9_Limno.Sample.20160505",2019-10-07,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.185
13,"PE","PE_DeepHole_20191007_1100_PML_5_Limno.Sample.20160505",2019-10-07,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.109
13,"PE","PE_DeepHole_20191007_1100_Hypo_10_Limno.Sample.20160505",2019-10-07,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.186
15,"ME","ME_DeepHole_20190524_840_Hypo_3.5_Limno.Sample.20160505",2019-05-24,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.106
15,"ME","ME_Outlet_20190524_840_Surface_0_Limno.Sample.20160505",2019-05-24,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.107
3,"FE","FE_DeepHole_20190528_1058_PML_1.5_Limno.Sample.20160505",2019-05-28,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.128
3,"FE","FE_DeepHole_20190528_1058_Hypo_8_Limno.Sample.20160505",2019-05-28,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.06
34,"PA","PA_DeepHole_20190515_845_Hypo_6_Limno.Sample.20160505",2019-05-15,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.153
3,"FE","FE_DeepHole_20190716_932_PML_1_Limno.Sample.20160505",2019-07-16,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.128
3,"FE","FE_DeepHole_20190716_932_Hypo_8_Limno.Sample.20160505",2019-07-16,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.12
3,"FE","FE_Inlet1_20190716_932_Surface_0_Limno.Sample.20160505",2019-07-16,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.166
3,"WL","WL_DeepHole_20190716_835_PML_2_Limno.Sample.20160505",2019-07-16,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.06
3,"WL","WL_DeepHole_20190716_835_Hypo_8_Limno.Sample.20160505",2019-07-16,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.129
17,"TU","TU_DeepHole_20190725_840_Hypo_5_Limno.Sample.20160505",2019-07-25,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.14
3,"FE","FE_DeepHole_20190806_937_PML_1.5_Limno.Sample.20160505",2019-08-06,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.087
3,"FE","FE_DeepHole_20190806_937_Hypo_8_Limno.Sample.20160505",2019-08-06,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.528
3,"WL","WL_DeepHole_20190806_834_PML_2_Limno.Sample.20160505",2019-08-06,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.113
3,"WL","WL_DeepHole_20190806_834_Hypo_8_Limno.Sample.20160505",2019-08-06,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.125
34,"PE","PE_DeepHole_20190822_946_PML_2.5_Limno.Sample.20160505",2019-08-22,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.132
34,"PE","PE_DeepHole_20190822_946_Hypo_11_Limno.Sample.20160505",2019-08-22,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.142
15,"CR","CR_DeepHole_20191006_845_PML_7_Limno.Sample.20160505",2019-10-06,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.098
15,"HB","HB_Outlet_20191006_1047_Surface_0_Limno.Sample.20160505",2019-10-06,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.569
15,"ME","ME_DeepHole_20191006_1200_PML_4_Limno.Sample.20160505",2019-10-06,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.059
15,"ME","ME_DeepHole_20191006_1200_Hypo_4_Limno.Sample.20160505",2019-10-06,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.089
15,"ME","ME_Outlet_20191006_1200_Surface_0_Limno.Sample.20160505",2019-10-06,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.058
15,"MO","MO_DeepHole_20191006_1233_PML_4_Limno.Sample.20160505",2019-10-06,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.116
15,"MO","MO_DeepHole_20191006_1233_Hypo_6_Limno.Sample.20160505",2019-10-06,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.168
3,"WL","WL_DeepHole_20191006_900_PML_4.5_Limno.Sample.20160505",2019-10-06,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.066
3,"WL","WL_DeepHole_20191006_900_Hypo_8_Limno.Sample.20160505",2019-10-06,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.105
15,"MO","MO_Inlet3_20191006_1233_Surface_0_Limno.Sample.20160505",2019-10-06,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.074
15,"MO","MO_Outlet_20191006_1233_Surface_0_Limno.Sample.20160505",2019-10-06,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.143
13,"PA","PA_DeepHole_20191007_1000_PML_6_Limno.Sample.20160505",2019-10-07,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.098
15,"MO","MO_Inlet2_20191006_1200_Surface_0_Limno.Sample.20160505",2019-10-06,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.089
17,"ME","ME_Outlet_20190703_915_Surface_0_Limno.Sample.20160505",2019-07-03,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.121
3,"FE","FE_Inlet1_20190611_1058_Surface_0_Limno.Sample.20160505",2019-06-11,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.085
3,"WL","WL_DeepHole_20190611_910_PML_1.5_Limno.Sample.20160505",2019-06-11,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.138
3,"WL","WL_DeepHole_20190611_910_Hypo_8_Limno.Sample.20160505",2019-06-11,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.175
34,"PA","PA_DeepHole_20190612_834_PML_2_Limno.Sample.20160505",2019-06-12,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.143
34,"PA","PA_DeepHole_20190612_834_Hypo_7_Limno.Sample.20160505",2019-06-12,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.166
34,"PE","PE_DeepHole_20190612_934_PML_1.5_Limno.Sample.20160505",2019-06-12,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.061
34,"PE","PE_DeepHole_20190612_934_Hypo_9_Limno.Sample.20160505",2019-06-12,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.075
17,"BA","BA_DeepHole_20190613_832_PML_2_Limno.Sample.20160505",2019-06-13,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.07
17,"BA","BA_DeepHole_20190613_832_Hypo_8_Limno.Sample.20160505",2019-06-13,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.051
15,"CR","CR_DeepHole_20190701_955_PML_1.5_Limno.Sample.20160505",2019-07-01,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.085
15,"CR","CR_DeepHole_20190701_955_Hypo_10_Limno.Sample.20160505",2019-07-01,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.079
15,"CR","CR_Outlet_20190701_955_Surface_0_Limno.Sample.20160505",2019-07-01,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.294
15,"HB","HB_DeepHole_20190701_840_PML_0.5_Limno.Sample.20160505",2019-07-01,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.152
15,"HB","HB_DeepHole_20190701_840_Hypo_4.5_Limno.Sample.20160505",2019-07-01,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.136
15,"HB","HB_Outlet_20190701_840_Surface_0_Limno.Sample.20160505",2019-07-01,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.073
3,"FE","FE_DeepHole_20190702_908_PML_1.5_Limno.Sample.20160505",2019-07-02,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.262
3,"FE","FE_DeepHole_20190702_908_Hypo_8_Limno.Sample.20160505",2019-07-02,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.091
3,"WL","WL_DeepHole_20190702_830_PML_1.5_Limno.Sample.20160505",2019-07-02,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.122
34,"PE","PE_DeepHole_20190703_1050_Hypo_9_Limno.Sample.20160505",2019-07-03,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.142
3,"FE","FE_DeepHole_20190709_1104_PML_1_Limno.Sample.20160505",2019-07-09,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.1
3,"FE","FE_DeepHole_20190709_1104_Hypo_8_Limno.Sample.20160505",2019-07-09,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.087
3,"WL","WL_DeepHole_20190709_910_PML_1.5_Limno.Sample.20160505",2019-07-09,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.206
3,"WL","WL_DeepHole_20190709_910_Hypo_8_Limno.Sample.20160505",2019-07-09,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.124
34,"PE","PE_DeepHole_20190718_1415_PML_2_Limno.Sample.20160505",2019-07-18,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.087
34,"PE","PE_DeepHole_20190718_1415_Hypo_9_Limno.Sample.20160505",2019-07-18,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.146
17,"BA","BA_DeepHole_20190725_925_PML_3_Limno.Sample.20160505",2019-07-25,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.122
17,"BA","BA_DeepHole_20190725_925_Hypo_6.5_Limno.Sample.20160505",2019-07-25,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.088
15,"MO","MO_DeepHole_20190812_943_PML_1_Limno.Sample.20160505",2019-08-12,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.158
3,"FE","FE_DeepHole_20190820_1340_PML_2_Limno.Sample.20160505",2019-08-20,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.139
15,"PA","PA_DeepHole_20190522_1050_Hypo_7.5_Limno.Sample.20160505",2019-05-22,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.193
37,"LV","LV_DeepHole_20190823_1030_Surface_0_fishScapesLimno.20190319",2019-08-23,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.269
3,"FE","FE_DeepHole_20190827_1107_PML_2_Limno.Sample.20160505",2019-08-27,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.114
3,"FE","FE_DeepHole_20190827_1107_Hypo_8_Limno.Sample.20160505",2019-08-27,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.087
3,"WL","WL_DeepHole_20190827_1000_PML_2.5_Limno.Sample.20160505",2019-08-27,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.07
3,"WL","WL_DeepHole_20190827_1000_Hypo_8_Limno.Sample.20160505",2019-08-27,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.129
15,"CR","CR_Outlet_20190607_933_Surface_0_Limno.Sample.20160505",2019-06-07,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.077
17,"BR","BR_DeepHole_20190613_1056_PML_2_Limno.Sample.20160505",2019-06-13,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.136
17,"BR","BR_DeepHole_20190613_1056_Hypo_4_Limno.Sample.20160505",2019-06-13,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.358
17,"CB","CB_DeepHole_20190614_847_PML_0.5_Limno.Sample.20160505",2019-06-14,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.094
17,"CB","CB_DeepHole_20190614_847_Hypo_5_Limno.Sample.20160505",2019-06-14,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.114
17,"MO","MO_DeepHole_20190617_930_PML_1_Limno.Sample.20160505",2019-06-17,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.217
17,"MO","MO_DeepHole_20190617_930_Hypo_4.5_Limno.Sample.20160505",2019-06-17,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.195
17,"MO","MO_Outlet_20190617_930_Surface_0_Limno.Sample.20160505",2019-06-17,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.115
17,"MO","MO_Inlet1_20190617_930_Surface_0_Limno.Sample.20160505",2019-06-17,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.048
17,"MO","MO_Inlet2_20190617_930_Surface_0_Limno.Sample.20160505",2019-06-17,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.216
17,"HB","HB_DeepHole_20190621_940_Hypo_4.5_Limno.Sample.20160505",2019-06-21,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.164
3,"FE","FE_DeepHole_20190625_928_PML_1.5_Limno.Sample.20160505",2019-06-25,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.126
3,"FE","FE_DeepHole_20190625_928_Hypo_8_Limno.Sample.20160505",2019-06-25,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.146
3,"WL","WL_DeepHole_20190625_835_PML_2_Limno.Sample.20160505",2019-06-25,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.138
3,"WL","WL_DeepHole_20190625_835_Hypo_8_Limno.Sample.20160505",2019-06-25,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.146
34,"PA","PA_DeepHole_20190627_842_PML_2_Limno.Sample.20160505",2019-06-27,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.059
34,"PA","PA_DeepHole_20190627_842_Hypo_8_Limno.Sample.20160505",2019-06-27,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.216
34,"PE","PE_DeepHole_20190627_1001_PML_1.5_Limno.Sample.20160505",2019-06-27,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.081
34,"PE","PE_DeepHole_20190627_1001_Hypo_9_Limno.Sample.20160505",2019-06-27,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.117
3,"WL","WL_DeepHole_20190702_830_Hypo_8_Limno.Sample.20160505",2019-07-02,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.141
34,"PA","PA_DeepHole_20190711_830_PML_2_Limno.Sample.20160505",2019-07-11,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.071
34,"PA","PA_DeepHole_20190711_830_Hypo_8_Limno.Sample.20160505",2019-07-11,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.144
34,"PE","PE_DeepHole_20190711_949_PML_2_Limno.Sample.20160505",2019-07-11,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.058
34,"PE","PE_DeepHole_20190711_949_Hypo_9_Limno.Sample.20160505",2019-07-11,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.161
17,"MO","MO_Inlet2_20190715_944_Surface_0_Limno.Sample.20160505",2019-07-15,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.12
17,"MO","MO_Inlet3_20190715_944_Surface_0_Limno.Sample.20160505",2019-07-15,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.117
17,"MO","MO_Inlet1_20190731_938_Surface_0_Limno.Sample.20160505",2019-07-31,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.064
17,"MO","MO_Inlet2_20190731_938_Surface_0_Limno.Sample.20160505",2019-07-31,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.341
15,"MO","MO_DeepHole_20190812_943_Hypo_4.5_Limno.Sample.20160505",2019-08-12,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.251
15,"MO","MO_Outlet_20190812_943_Surface_0_Limno.Sample.20160505",2019-08-12,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.097
3,"WL","WL_DeepHole_20190521_856_Hypo_8_Limno.Sample.20160505",2019-05-21,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.139
37,"IV","IV_DeepHole_20190819_1305_Surface_0_fishScapesLimno.20190319",2019-08-19,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.103
37,"LE","LE_DeepHole_20190819_1155_Surface_0_fishScapesLimno.20190319",2019-08-19,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.15
15,"PE","PE_DeepHole_20190522_840_PML_1.5_Limno.Sample.20160505",2019-05-22,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.087
37,"LL","LL_DeepHole_20190817_1705_Surface_0_fishScapesLimno.20190319",2019-08-17,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.051
37,"LT","LT_DeepHole_20190820_1150_Surface_0_fishScapesLimno.20190319",2019-08-20,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.278
37,"PK","PK_DeepHole_20190820_1225_Surface_0_fishScapesLimno.20190319",2019-08-20,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.235
15,"PE","PE_DeepHole_20190522_840_Hypo_11_Limno.Sample.20160505",2019-05-22,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.12
15,"MO","MO_DeepHole_20190523_952_PML_1.5_Limno.Sample.20160505",2019-05-23,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.178
37,"SC","SC_DeepHole_20190830_1030_Surface_0_fishScapesLimno.20190319",2019-08-30,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.092
15,"MO","MO_DeepHole_20190523_952_Hypo_6_Limno.Sample.20160505",2019-05-23,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.264
15,"MO","MO_Outlet_20190523_952_Surface_0_Limno.Sample.20160505",2019-05-23,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.18
15,"MO","MO_Inlet1_20190523_952_Surface_0_Limno.Sample.20160505",2019-05-23,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.067
15,"MO","MO_Inlet2_20190523_952_Surface_0_Limno.Sample.20160505",2019-05-23,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.175
15,"MO","MO_Inlet3_20190523_952_Surface_0_Limno.Sample.20160505",2019-05-23,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.062
15,"ME","ME_DeepHole_20190524_840_PML_1.5_Limno.Sample.20160505",2019-05-24,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.102
3,"FE","FE_DeepHole_20190508_1220_PML_0.5_Limno.Sample.20160505",2019-05-08,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.21
17,"MO","MO_Inlet3_20190617_930_Surface_0_Limno.Sample.20160505",2019-06-17,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.123
3,"FE","FE_DeepHole_20190618_952_PML_1.5_Limno.Sample.20160505",2019-06-18,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.135
3,"FE","FE_DeepHole_20190618_952_Hypo_8_Limno.Sample.20160505",2019-06-18,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.111
17,"MO","MO_DeepHole_20190715_944_PML_1_Limno.Sample.20160505",2019-07-15,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.176
17,"MO","MO_DeepHole_20190715_944_Hypo_4.5_Limno.Sample.20160505",2019-07-15,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.203
17,"MO","MO_Outlet_20190715_944_Surface_0_Limno.Sample.20160505",2019-07-15,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.062
17,"MO","MO_Inlet1_20190715_944_Surface_0_Limno.Sample.20160505",2019-07-15,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.082
3,"CR","CR_DeepHole_20190718_833_PML_3_Limno.Sample.20160505",2019-07-18,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.079
3,"CR","CR_DeepHole_20190718_833_Hypo_10_Limno.Sample.20160505",2019-07-18,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.107
34,"PA","PA_DeepHole_20190718_827_PML_2_Limno.Sample.20160505",2019-07-18,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.095
34,"PA","PA_DeepHole_20190718_827_Hypo_8_Limno.Sample.20160505",2019-07-18,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.207
3,"FE","FE_DeepHole_20190722_910_PML_2_Limno.Sample.20160505",2019-07-22,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.153
3,"FE","FE_DeepHole_20190722_910_Hypo_8_Limno.Sample.20160505",2019-07-22,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.11
3,"FE","FE_Inlet1_20190722_910_Surface_0_Limno.Sample.20160505",2019-07-22,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.035
3,"WL","WL_DeepHole_20190722_830_PML_2.5_Limno.Sample.20160505",2019-07-22,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.121
3,"WL","WL_DeepHole_20190722_830_Hypo_8_Limno.Sample.20160505",2019-07-22,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.216
17,"WA","WA_DeepHole_20190722_836_PML_1_Limno.Sample.20160505",2019-07-22,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.057
17,"WA","WA_DeepHole_20190722_836_Hypo_4.5_Limno.Sample.20160505",2019-07-22,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.53
17,"CB","CB_DeepHole_20190729_1002_PML_1_Limno.Sample.20160505",2019-07-29,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.1
3,"FE","FE_DeepHole_20190508_1220_Hypo_8_Limno.Sample.20160505",2019-05-08,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.082
17,"CB","CB_DeepHole_20190729_1002_Hypo_5_Limno.Sample.20160505",2019-07-29,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.094
17,"NG","NG_DeepHole_20190729_836_PML_0.75_Limno.Sample.20160505",2019-07-29,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.113
3,"WL","WL_DeepHole_20190730_842_PML_2.5_Limno.Sample.20160505",2019-07-30,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.081
3,"WL","WL_DeepHole_20190730_842_Hypo_8_Limno.Sample.20160505",2019-07-30,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.13
37,"WN","WN_DeepHole_20190828_1330_Surface_0_fishScapesLimno.20190319",2019-08-28,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.136
37,"DY","DY_DeepHole_20190828_1345_Surface_0_fishScapesLimno.20190319",2019-08-28,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.161
37,"UG","UG_DeepHole_20190828_1400_Surface_0_fishScapesLimno.20190319",2019-08-28,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.098
37,"SE","SE_DeepHole_20190828_1420_Surface_0_fishScapesLimno.20190319",2019-08-28,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.122
37,"NH","NH_DeepHole_20190828_1435_Surface_0_fishScapesLimno.20190319",2019-08-28,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.154
3,"FE","FE_Inlet1_20190508_1220_Surface_0_Limno.Sample.20160505",2019-05-08,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.085
3,"WL","WL_DeepHole_20190508_1100_PML_1_Limno.Sample.20160505",2019-05-08,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.159
3,"WL","WL_DeepHole_20190508_1100_Hypo_8_Limno.Sample.20160505",2019-05-08,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.081
3,"WL","WL_DeepHole_20190604_840_PML_2_Limno.Sample.20160505",2019-06-04,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.097
3,"WL","WL_DeepHole_20190604_840_Hypo_8_Limno.Sample.20160505",2019-06-04,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.142
15,"PA","PA_DeepHole_20190605_930_PML_1_Limno.Sample.20160505",2019-06-05,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.075
3,"FE","FE_Inlet1_20190618_952_Surface_0_Limno.Sample.20160505",2019-06-18,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.052
3,"WL","WL_DeepHole_20190618_850_PML_1.5_Limno.Sample.20160505",2019-06-18,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.078
3,"WL","WL_DeepHole_20190618_850_Hypo_8_Limno.Sample.20160505",2019-06-18,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.137
17,"ME","ME_DeepHole_20190619_1333_PML_1_Limno.Sample.20160505",2019-06-19,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.067
17,"ME","ME_DeepHole_20190619_1333_Hypo_2.5_Limno.Sample.20160505",2019-06-19,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.064
