"pocID","runID","trayLoc","PON.mg","POC.mg","projectID","lakeID","site","dateSample","timeSample","depthClass","depthTop","depthBottom","volFiltered","replicate","comments","sampleID","ID","parameter","parameterValue","QCcode","flag","metadataID","updateID"
"P143","RN_20210211_run5_055","P2H1",0.007896186179293,0.0519113071041,15,"CR","Outlet",2020-08-06,"9:22","Surface",0,0,120,"1","","CR_Outlet_20200806_0922_Surface_0_Limno.Sample.20160505",143,"PON",65.802,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P143","RN_20210211_run5_055","P2H1",0.007896186179293,0.0519113071041,15,"CR","Outlet",2020-08-06,"9:22","Surface",0,0,120,"1","","CR_Outlet_20200806_0922_Surface_0_Limno.Sample.20160505",143,"POC",432.594,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P142","RN_20210211_run5_056","P2H2",0.01028805027341,0.07633837417196,15,"CR","DeepHole",2020-08-06,"9:22","Hypo",8,8,120,"1","","CR_DeepHole_20200806_0922_Hypo_8_Limno.Sample.20160505",142,"PON",85.734,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P142","RN_20210211_run5_056","P2H2",0.01028805027341,0.07633837417196,15,"CR","DeepHole",2020-08-06,"9:22","Hypo",8,8,120,"1","","CR_DeepHole_20200806_0922_Hypo_8_Limno.Sample.20160505",142,"POC",636.153,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P141","RN_20210211_run5_057","P2H3",0.009059215802061,0.06970045422435,15,"CR","DeepHole",2020-08-06,"9:22","PML",0,3.5,120,"1","","CR_DeepHole_20200806_0922_PML_3.5_Limno.Sample.20160505",141,"PON",75.493,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P141","RN_20210211_run5_057","P2H3",0.009059215802061,0.06970045422435,15,"CR","DeepHole",2020-08-06,"9:22","PML",0,3.5,120,"1","","CR_DeepHole_20200806_0922_PML_3.5_Limno.Sample.20160505",141,"POC",580.837,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P140","RN_20210211_run5_058","P2H4",0.01287681011124,0.1031127701828,15,"HB","Outlet",2020-08-05,"8:55","Surface",0,0,120,"1","","HB_Outlet_20200805_0855_Surface_0_Limno.Sample.20160505",140,"PON",107.307,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P140","RN_20210211_run5_058","P2H4",0.01287681011124,0.1031127701828,15,"HB","Outlet",2020-08-05,"8:55","Surface",0,0,120,"1","","HB_Outlet_20200805_0855_Surface_0_Limno.Sample.20160505",140,"POC",859.273,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P139","RN_20210211_run5_059","P2H5",0.01754299851318,0.1194805443919,15,"HB","DeepHole",2020-08-05,"8:55","Hypo",4,4,120,"1","","HB_DeepHole_20200805_0855_Hypo_4_Limno.Sample.20160505",139,"PON",146.192,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P139","RN_20210211_run5_059","P2H5",0.01754299851318,0.1194805443919,15,"HB","DeepHole",2020-08-05,"8:55","Hypo",4,4,120,"1","","HB_DeepHole_20200805_0855_Hypo_4_Limno.Sample.20160505",139,"POC",995.671,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P138","RN_20210211_run5_060","P2H6",0.01094694959452,0.08060494700876,15,"HB","DeepHole",2020-08-05,"8:55","PML",0,1,120,"1","","HB_DeepHole_20200805_0855_PML_1_Limno.Sample.20160505",138,"PON",91.225,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P138","RN_20210211_run5_060","P2H6",0.01094694959452,0.08060494700876,15,"HB","DeepHole",2020-08-05,"8:55","PML",0,1,120,"1","","HB_DeepHole_20200805_0855_PML_1_Limno.Sample.20160505",138,"POC",671.708,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P129","RN_20210211_run5_061","P2H7",0.02755135360075,0.1919284467302,15,"MO","DeepHole",2020-08-03,"8:50","Hypo",4,4,100,"1","","MO_DeepHole_20200803_0850_Hypo_4_Limno.Sample.20160505",129,"PON",275.514,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P129","RN_20210211_run5_061","P2H7",0.02755135360075,0.1919284467302,15,"MO","DeepHole",2020-08-03,"8:50","Hypo",4,4,100,"1","","MO_DeepHole_20200803_0850_Hypo_4_Limno.Sample.20160505",129,"POC",1919.284,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P128","RN_20210211_run5_062","P2H8",0.01719313918104,0.1288550006089,15,"MO","DeepHole",2020-08-03,"8:50","PML",0,1,120,"1","","MO_DeepHole_20200803_0850_PML_1_Limno.Sample.20160505",128,"PON",143.276,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P128","RN_20210211_run5_062","P2H8",0.01719313918104,0.1288550006089,15,"MO","DeepHole",2020-08-03,"8:50","PML",0,1,120,"1","","MO_DeepHole_20200803_0850_PML_1_Limno.Sample.20160505",128,"POC",1073.792,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P127","RN_20210211_run5_063","P2H9",0.0181167520463,0.1202414514197,17,"TU","DeepHole",2020-07-29,"11:30","Hypo",6,6,100,"1","","TU_DeepHole_20200729_1130_Hypo_6_Limno.Sample.20160505",127,"PON",181.168,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P127","RN_20210211_run5_063","P2H9",0.0181167520463,0.1202414514197,17,"TU","DeepHole",2020-07-29,"11:30","Hypo",6,6,100,"1","","TU_DeepHole_20200729_1130_Hypo_6_Limno.Sample.20160505",127,"POC",1202.415,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P126","RN_20210211_run5_064","P2H10",0.01155670798803,0.1016100998214,17,"TU","DeepHole",2020-07-29,"11:30","PML",0,1.5,120,"1","","TU_DeepHole_20200729_1130_PML_1.5_Limno.Sample.20160505",126,"PON",96.306,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P126","RN_20210211_run5_064","P2H10",0.01155670798803,0.1016100998214,17,"TU","DeepHole",2020-07-29,"11:30","PML",0,1.5,120,"1","","TU_DeepHole_20200729_1130_PML_1.5_Limno.Sample.20160505",126,"POC",846.751,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P125","RN_20210211_run5_065","P2H11",0.01818041943055,0.1162747599142,17,"PE","DeepHole",2020-07-29,"8:45","Hypo",10,10,120,"1","","PE_DeepHole_20200729_0845_Hypo_10_Limno.Sample.20160505",125,"PON",151.503,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P125","RN_20210211_run5_065","P2H11",0.01818041943055,0.1162747599142,17,"PE","DeepHole",2020-07-29,"8:45","Hypo",10,10,120,"1","","PE_DeepHole_20200729_0845_Hypo_10_Limno.Sample.20160505",125,"POC",968.956,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P124","RN_20210211_run5_066","P2H12",0.00695229853098,0.05188744916979,17,"PE","DeepHole",2020-07-29,"8:45","PML",0,2,120,"1","","PE_DeepHole_20200729_0845_PML_2_Limno.Sample.20160505",124,"PON",57.936,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P124","RN_20210211_run5_066","P2H12",0.00695229853098,0.05188744916979,17,"PE","DeepHole",2020-07-29,"8:45","PML",0,2,120,"1","","PE_DeepHole_20200729_0845_PML_2_Limno.Sample.20160505",124,"POC",432.395,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P123","RN_20210211_run5_067","P3A1",0.01876712226216,0.137060527678,17,"PA","DeepHole",2020-07-29,"10:15","Hypo",7,7,100,"1","","PA_DeepHole_20200729_1015_Hypo_7_Limno.Sample.20160505",123,"PON",187.671,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P123","RN_20210211_run5_067","P3A1",0.01876712226216,0.137060527678,17,"PA","DeepHole",2020-07-29,"10:15","Hypo",7,7,100,"1","","PA_DeepHole_20200729_1015_Hypo_7_Limno.Sample.20160505",123,"POC",1370.605,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P122","RN_20210211_run5_068","P3A2",0.007643156056703,0.04448106591686,17,"PA","DeepHole",2020-07-29,"10:15","PML",0,2.5,120,"1","","PA_DeepHole_20200729_1015_PML_2.5_Limno.Sample.20160505",122,"PON",63.693,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P122","RN_20210211_run5_068","P3A2",0.007643156056703,0.04448106591686,17,"PA","DeepHole",2020-07-29,"10:15","PML",0,2.5,120,"1","","PA_DeepHole_20200729_1015_PML_2.5_Limno.Sample.20160505",122,"POC",370.676,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
