"projectID","sampleID","lakeID","siteName","dateSample","dateTimeSample","depthClass","depthTop","depthBottom","abs440","g440","metadataID","comments","flag","updateID"
"17","NG_DeepHole_20200814_1000_Hypo_3.5_Limno.Sample.20160505","NG","DeepHole",2020-08-14,2020-08-14 10:00:00,"Hypo",3.5,3.5,1.16,26.71,"Color.20110601",NA,0,"tableColor.20210221"
"17","PA_DeepHole_20200617_0920_PML_2_Limno.Sample.20160505","PA","DeepHole",2020-06-17,2020-06-17 09:20:00,"PML",0,2,0.058,1.34,"Color.20110601",NA,0,"tableColor.20210221"
"17","PA_DeepHole_20200617_0920_Hypo_5.5_Limno.Sample.20160505","PA","DeepHole",2020-06-17,2020-06-17 09:20:00,"Hypo",5.5,5.5,0.052,1.2,"Color.20110601",NA,0,"tableColor.20210221"
"17","PA_DeepHole_20200729_1015_PML_2.5_Limno.Sample.20160505","PA","DeepHole",2020-07-29,2020-07-29 10:15:00,"PML",0,2.5,0.048,1.11,"Color.20110601",NA,0,"tableColor.20210221"
"17","PA_DeepHole_20200729_1015_Hypo_7_Limno.Sample.20160505","PA","DeepHole",2020-07-29,2020-07-29 10:15:00,"Hypo",7,7,0.058,1.34,"Color.20110601",NA,0,"tableColor.20210221"
"17","PE_DeepHole_20200617_1038_PML_2_Limno.Sample.20160505","PE","DeepHole",2020-06-17,2020-06-17 10:38:00,"PML",0,2,0.079,1.82,"Color.20110601",NA,0,"tableColor.20210221"
"17","PE_DeepHole_20200617_1038_Hypo_9_Limno.Sample.20160505","PE","DeepHole",2020-06-17,2020-06-17 10:38:00,"Hypo",9,9,0.225,5.18,"Color.20110601",NA,0,"tableColor.20210221"
"17","PE_DeepHole_20200729_0845_PML_2_Limno.Sample.20160505","PE","DeepHole",2020-07-29,2020-07-29 08:45:00,"PML",0,2,0.08,1.84,"Color.20110601",NA,0,"tableColor.20210221"
"17","PE_DeepHole_20200729_0845_Hypo_10_Limno.Sample.20160505","PE","DeepHole",2020-07-29,2020-07-29 08:45:00,"Hypo",10,10,0.228,5.25,"Color.20110601",NA,0,"tableColor.20210221"
"17","TU_DeepHole_20200625_1231_PML_1.5_Limno.Sample.20160505","TU","DeepHole",2020-06-25,2020-06-25 12:31:00,"PML",0,1.5,0.123,2.83,"Color.20110601",NA,0,"tableColor.20210221"
"17","TU_DeepHole_20200625_1231_Hypo_7_Limno.Sample.20160505","TU","DeepHole",2020-06-25,2020-06-25 12:31:00,"Hypo",7,7,0.205,4.72,"Color.20110601",NA,0,"tableColor.20210221"
"17","TU_DeepHole_20200729_1130_PML_1.5_Limno.Sample.20160505","TU","DeepHole",2020-07-29,2020-07-29 11:30:00,"PML",0,1.5,0.113,2.6,"Color.20110601",NA,0,"tableColor.20210221"
"17","TU_DeepHole_20200729_1130_Hypo_6_Limno.Sample.20160505","TU","DeepHole",2020-07-29,2020-07-29 11:30:00,"Hypo",6,6,0.201,4.63,"Color.20110601",NA,0,"tableColor.20210221"
"17","WA_DeepHole_20200629_0854_PML_1_Limno.Sample.20160505","WA","DeepHole",2020-06-29,2020-06-29 08:54:00,"PML",0,1,0.131,3.02,"Color.20110601",NA,0,"tableColor.20210221"
"17","WA_DeepHole_20200629_0854_Hypo_3.5_Limno.Sample.20160505","WA","DeepHole",2020-06-29,2020-06-29 08:54:00,"Hypo",3.5,3.5,0.088,2.03,"Color.20110601",NA,0,"tableColor.20210221"
"17","WA_DeepHole_20200814_1115_PML_0.5_Limno.Sample.20160505","WA","DeepHole",2020-08-14,2020-08-14 11:15:00,"PML",0,0.5,0.146,3.36,"Color.20110601",NA,0,"tableColor.20210221"
"17","WA_DeepHole_20200814_1115_Hypo_4_Limno.Sample.20160505","WA","DeepHole",2020-08-14,2020-08-14 11:15:00,"Hypo",4,4,0.274,6.31,"Color.20110601",NA,0,"tableColor.20210221"
"3","WL_DeepHole_20200604_0915_PML_1_Limno.Sample.20160505","WL","DeepHole",2020-06-04,2020-06-04 09:15:00,"PML",0,1,0.121,2.79,"Color.20110601",NA,0,"tableColor.20210221"
"3","WL_DeepHole_20200604_0915_Hypo_8_Limno.Sample.20160505","WL","DeepHole",2020-06-04,2020-06-04 09:15:00,"Hypo",8,8,0.214,4.93,"Color.20110601",NA,0,"tableColor.20210221"
"3","WL_DeepHole_20200609_1020_PML_1_Limno.Sample.20160505","WL","DeepHole",2020-06-09,2020-06-09 10:20:00,"PML",0,1,0.122,2.81,"Color.20110601",NA,0,"tableColor.20210221"
"3","WL_DeepHole_20200609_1020_Hypo_8_Limno.Sample.20160505","WL","DeepHole",2020-06-09,2020-06-09 10:20:00,"Hypo",8,8,0.249,5.73,"Color.20110601",NA,0,"tableColor.20210221"
"3","WL_DeepHole_20200616_0856_PML_2_Limno.Sample.20160505","WL","DeepHole",2020-06-16,2020-06-16 08:56:00,"PML",0,2,0.143,3.29,"Color.20110601",NA,0,"tableColor.20210221"
"3","WL_DeepHole_20200616_0856_Hypo_8_Limno.Sample.20160505","WL","DeepHole",2020-06-16,2020-06-16 08:56:00,"Hypo",8,8,0.245,5.64,"Color.20110601",NA,0,"tableColor.20210221"
"3","WL_DeepHole_20200623_0945_PML_1.5_Limno.Sample.20160505","WL","DeepHole",2020-06-23,2020-06-23 09:45:00,"PML",0,1.5,0.127,2.92,"Color.20110601",NA,0,"tableColor.20210221"
"3","WL_DeepHole_20200623_0945_Hypo_8_Limno.Sample.20160505","WL","DeepHole",2020-06-23,2020-06-23 09:45:00,"Hypo",8,8,0.24,5.53,"Color.20110601",NA,0,"tableColor.20210221"
"3","WL_DeepHole_20200630_0958_PML_1_Limno.Sample.20160505","WL","DeepHole",2020-06-30,2020-06-30 09:58:00,"PML",0,1,0.118,2.72,"Color.20110601",NA,0,"tableColor.20210221"
"3","WL_DeepHole_20200630_0958_Hypo_8_Limno.Sample.20160505","WL","DeepHole",2020-06-30,2020-06-30 09:58:00,"Hypo",8,8,0.254,5.85,"Color.20110601",NA,0,"tableColor.20210221"
"3","WL_DeepHole_20200707_1000_PML_1_Limno.Sample.20160505","WL","DeepHole",2020-07-07,2020-07-07 10:00:00,"PML",0,1,0.128,2.95,"Color.20110601",NA,0,"tableColor.20210221"
"3","WL_DeepHole_20200707_1000_Hypo_8_Limno.Sample.20160505","WL","DeepHole",2020-07-07,2020-07-07 10:00:00,"Hypo",8,8,0.261,6.01,"Color.20110601",NA,0,"tableColor.20210221"
"3","WL_DeepHole_20200715_0907_PML_2_Limno.Sample.20160505","WL","DeepHole",2020-07-15,2020-07-15 09:07:00,"PML",0,2,0.141,3.25,"Color.20110601",NA,0,"tableColor.20210221"
"3","WL_DeepHole_20200715_0907_Hypo_8_Limno.Sample.20160505","WL","DeepHole",2020-07-15,2020-07-15 09:07:00,"Hypo",8,8,0.25,5.76,"Color.20110601",NA,0,"tableColor.20210221"
"3","WL_DeepHole_20200721_0957_PML_2_Limno.Sample.20160505","WL","DeepHole",2020-07-21,2020-07-21 09:57:00,"PML",0,2,0.138,3.18,"Color.20110601",NA,0,"tableColor.20210221"
"3","WL_DeepHole_20200721_0957_Hypo_8_Limno.Sample.20160505","WL","DeepHole",2020-07-21,2020-07-21 09:57:00,"Hypo",8,8,0.185,4.26,"Color.20110601",NA,0,"tableColor.20210221"
"3","WL_DeepHole_20200728_1015_PML_1.5_Limno.Sample.20160505","WL","DeepHole",2020-07-28,2020-07-28 10:15:00,"PML",0,1.5,0.145,3.34,"Color.20110601",NA,0,"tableColor.20210221"
"3","WL_DeepHole_20200728_1015_Hypo_8_Limno.Sample.20160505","WL","DeepHole",2020-07-28,2020-07-28 10:15:00,"Hypo",8,8,0.228,5.25,"Color.20110601",NA,0,"tableColor.20210221"
"3","WL_DeepHole_20200804_0845_PML_2.5_Limno.Sample.20160505","WL","DeepHole",2020-08-04,2020-08-04 08:45:00,"PML",0,2.5,0.138,3.18,"Color.20110601",NA,0,"tableColor.20210221"
"3","WL_DeepHole_20200804_0845_Hypo_8_Limno.Sample.20160505","WL","DeepHole",2020-08-04,2020-08-04 08:45:00,"Hypo",8,8,0.206,4.74,"Color.20110601",NA,0,"tableColor.20210221"
"3","WL_DeepHole_20200811_0948_PML_1.5_Limno.Sample.20160505","WL","DeepHole",2020-08-11,2020-08-11 09:48:00,"PML",0,1.5,0.147,3.39,"Color.20110601",NA,0,"tableColor.20210221"
"3","WL_DeepHole_20200811_0948_Hypo_8_Limno.Sample.20160505","WL","DeepHole",2020-08-11,2020-08-11 09:48:00,"Hypo",8,8,0.223,5.14,"Color.20110601",NA,0,"tableColor.20210221"
"3","WL_DeepHole_20200820_0910_PML_2_Limno.Sample.20160505","WL","DeepHole",2020-08-20,2020-08-20 09:10:00,"PML",0,2,0.146,3.36,"Color.20110601",NA,0,"tableColor.20210221"
"3","WL_DeepHole_20200820_0910_Hypo_8_Limno.Sample.20160505","WL","DeepHole",2020-08-20,2020-08-20 09:10:00,"Hypo",8,8,0.278,6.4,"Color.20110601",NA,0,"tableColor.20210221"
