"projectID","lakeID","sampleID","dateSample","parameter","parameterValue","QCcode","flag","comments","updateID","metadataID"
"15","MO","MO_Inlet2_20130516_1130_Surface_0_Limno.Sample.20130416","2013-05-16","DOC",26490,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"15","MO","MO_Inlet2_20130523_1307_Surface_0_Limno.Sample.20130416","2013-05-23","DOC",19600,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"15","MO","MO_Inlet2_20130530_1020_Surface_0_Limno.Sample.20130416","2013-05-30","DOC",33160,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"15","MO","MO_Inlet2_20130606_1040_Surface_0_Limno.Sample.20130416","2013-06-06","DOC",27640,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"15","MO","MO_Inlet2_20130702_1340_Surface_0_Limno.Sample.20130416","2013-07-02","DOC",29240,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"15","MO","MO_Inlet2_20130719_0745_Surface_0_Limno.Sample.20130416","2013-07-19","DOC",28990,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"15","MO","MO_Inlet2_20130729_1030_Surface_0_Limno.Sample.20130416","2013-07-29","DOC",27840,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"15","MO","MO_Inlet2_20130801_0940_Surface_0_Limno.Sample.20130416","2013-08-01","DOC",20200,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"15","MO","MO_Inlet2_20130813_1115_Surface_0_Limno.Sample.20130416","2013-08-13","DOC",38040,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"15","MO","MO_Inlet2_20130914_1200_Surface_0_Limno.Sample.20130416","2013-09-14","DOC",45230,"code10","0","high; rep ok","originalDB.20160217","DOC.20110601"
"15","MO","MO_Inlet3_20130516_1055_Surface_0_Limno.Sample.20130416","2013-05-16","DOC",37480,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"15","MO","MO_Inlet3_20130523_1307_Surface_0_Limno.Sample.20130416","2013-05-23","DOC",38600,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"15","MO","MO_Inlet3_20130530_1015_Surface_0_Limno.Sample.20130416","2013-05-30","DOC",56720,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"15","MO","MO_Inlet3_20130606_0940_Surface_0_Limno.Sample.20130416","2013-06-06","DOC",48290,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"15","MO","MO_Inlet3_20130617_0900_Surface_0_Limno.Sample.20130416","2013-06-17","DOC",62560,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"15","MO","MO_Inlet3_20130702_1325_Surface_0_Limno.Sample.20130416","2013-07-02","DOC",57080,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"15","MO","MO_Inlet3_20130719_0745_Surface_0_Limno.Sample.20130416","2013-07-19","DOC",83410,"code10","0","high; rep ok","originalDB.20160217","DOC.20110601"
"15","MO","MO_Inlet3_20130729_1030_Surface_0_Limno.Sample.20130416","2013-07-29","DOC",68200,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"15","MO","MO_Inlet3_20130801_0940_Surface_0_Limno.Sample.20130416","2013-08-01","DOC",74040,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"15","MO","MO_Inlet3_20130813_1115_Surface_0_Limno.Sample.20130416","2013-08-13","DOC",38140,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"15","MO","MO_Outlet_20130606_1000_Surface_0_Limno.Sample.20130416","2013-06-06","DOC",15290,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"15","MO","MO_Outlet_20130702_1315_Surface_0_Limno.Sample.20130416","2013-07-02","DOC",20120,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"15","MO","MO_Outlet_20130719_0745_Surface_0_Limno.Sample.20130416","2013-07-19","DOC",11830,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"15","MO","MO_Outlet_20130801_0940_Surface_0_Limno.Sample.20130416","2013-08-01","DOC",18240,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"15","MO","MO_Outlet_20130813_1115_Surface_0_Limno.Sample.20130416","2013-08-13","DOC",16700,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"15","MO","MO_Outlet_20130914_1200_Surface_0_Limno.Sample.20130416","2013-09-14","DOC",26380,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"16","BA","BA_DeepHole_20130520_1105_PML_1.5_Limno.Sample.20130416","2013-05-20","DOC",11100,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"16","BA","BA_DeepHole_20130603_1200_PML_2_Limno.Sample.20130416","2013-06-03","DOC",21690,"code10","0","high; rep higher; very high; rep lower","originalDB.20160217","DOC.20110601"
"16","BA","BA_DeepHole_20130617_1100_Meta_6_Limno.Sample.20130416","2013-06-17","DOC",5530,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"16","BA","BA_DeepHole_20130708_1100_Meta_5_Limno.Sample.20130416","2013-07-08","DOC",5850,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"16","BA","BA_DeepHole_20130708_1100_PML_2_Limno.Sample.20130416","2013-07-08","DOC",6620,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"16","BA","BA_DeepHole_20130722_1130_Meta_5_Limno.Sample.20130416","2013-07-22","DOC",6140,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"16","BA","BA_DeepHole_20130722_1130_PML_2_Limno.Sample.20130416","2013-07-22","DOC",7680,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"16","BA","BA_DeepHole_20130812_1245_Meta_3.5_Limno.Sample.20130416","2013-08-12","DOC",7020,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"16","BA","BA_DeepHole_20130812_1245_PML_2.5_Limno.Sample.20130416","2013-08-12","DOC",5860,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"16","BR","BR_DeepHole_20130521_1230_Meta_3_Limno.Sample.20130416","2013-05-21","DOC",9800,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"16","BR","BR_DeepHole_20130521_1230_PML_1.5_Limno.Sample.20130416","2013-05-21","DOC",9180,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"16","BR","BR_DeepHole_20130604_1100_Meta_3_Limno.Sample.20130416","2013-06-04","DOC",9910,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"16","BR","BR_DeepHole_20130604_1100_PML_2_Limno.Sample.20130416","2013-06-04","DOC",8960,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"16","BR","BR_DeepHole_20130618_1130_Meta_3.5_Limno.Sample.20130416","2013-06-18","DOC",9430,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"16","BR","BR_DeepHole_20130618_1130_PML_2_Limno.Sample.20130416","2013-06-18","DOC",10180,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"16","BR","BR_DeepHole_20130709_1100_Meta_5_Limno.Sample.20130416","2013-07-09","DOC",8560,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"16","BR","BR_DeepHole_20130709_1100_PML_1_Limno.Sample.20130416","2013-07-09","DOC",10160,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"16","BR","BR_DeepHole_20130723_1115_Meta_4_Limno.Sample.20130416","2013-07-23","DOC",7880,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"16","BR","BR_DeepHole_20130723_1115_PML_2_Limno.Sample.20130416","2013-07-23","DOC",15350,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"16","BR","BR_DeepHole_20130814_1540_Meta_3_Limno.Sample.20130416","2013-08-14","DOC",4310,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"16","BR","BR_DeepHole_20130814_1540_PML_1.5_Limno.Sample.20130416","2013-08-14","DOC",9540,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"16","CB","CB_DeepHole_20130530_1100_Meta_3.5_Limno.Sample.20130416","2013-05-30","DOC",17160,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"16","CB","CB_DeepHole_20130612_1130_Meta_4_Limno.Sample.20130416","2013-06-12","DOC",19700,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"16","CB","CB_DeepHole_20130717_1330_Meta_3.5_Limno.Sample.20130416","2013-07-17","DOC",16340,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"16","CB","CB_DeepHole_20130731_1130_Meta_4_Limno.Sample.20130416","2013-07-31","DOC",16720,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"16","DW","DW_DeepHole_20130529_1100_Meta_4_Limno.Sample.20130416","2013-05-29","DOC",7780,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"16","DW","DW_DeepHole_20130529_1100_PML_1.5_Limno.Sample.20130416","2013-05-29","DOC",9820,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"16","DW","DW_DeepHole_20130611_1100_Meta_5_Limno.Sample.20130416","2013-06-11","DOC",5860,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"16","DW","DW_DeepHole_20130611_1100_PML_1_Limno.Sample.20130416","2013-06-11","DOC",7840,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"16","DW","DW_DeepHole_20130625_1215_PML_1_Limno.Sample.20130416","2013-06-25","DOC",5820,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"16","DW","DW_DeepHole_20130716_1130_Meta_4.5_Limno.Sample.20130416","2013-07-16","DOC",7450,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"16","DW","DW_DeepHole_20130716_1130_PML_0.5_Limno.Sample.20130416","2013-07-16","DOC",10120,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"16","DW","DW_DeepHole_20130802_1030_Meta_4.5_Limno.Sample.20130416","2013-08-02","DOC",4450,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"16","DW","DW_DeepHole_20130802_1030_PML_1_Limno.Sample.20130416","2013-08-02","DOC",10120,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"16","DW","DW_DeepHole_20130814_1410_PML_2_Limno.Sample.20130416","2013-08-14","DOC",6500,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"16","HB","HB_DeepHole_20130711_1200_Meta_3_Limno.Sample.20130416","2013-07-11","DOC",20880,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"16","HB","HB_DeepHole_20130711_1200_PML_0.5_Limno.Sample.20130416","2013-07-11","DOC",32480,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"16","HB","HB_DeepHole_20130726_1130_Meta_3.5_Limno.Sample.20130416","2013-07-26","DOC",17060,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"16","HB","HB_DeepHole_20130726_1130_PML_0.5_Limno.Sample.20130416","2013-07-26","DOC",32100,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"16","HB","HB_DeepHole_20130812_1045_Meta_3.5_Limno.Sample.20130416","2013-08-12","DOC",21630,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"16","HB","HB_DeepHole_20130812_1045_PML_0.5_Limno.Sample.20130416","2013-08-12","DOC",27100,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"16","RB","RB_DeepHole_20130523_1130_Meta_4.5_Limno.Sample.20130416","2013-05-23","DOC",6220,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"16","RB","RB_DeepHole_20130606_1230_Meta_4.5_Limno.Sample.20130416","2013-06-06","DOC",8210,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"16","RB","RB_DeepHole_20130620_1400_Meta_3_Limno.Sample.20130416","2013-06-20","DOC",6620,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"16","RB","RB_DeepHole_20130711_1000_Meta_3.5_Limno.Sample.20130416","2013-07-11","DOC",6180,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"16","RB","RB_DeepHole_20130724_1115_Meta_4_Limno.Sample.20130416","2013-07-24","DOC",7040,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"16","RB","RB_DeepHole_20130812_1525_Meta_3.5_Limno.Sample.20130416","2013-08-12","DOC",2720,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"16","RE","RE_DeepHole_20130531_1130_Meta_9_Limno.Sample.20130416","2013-05-31","DOC",17300,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"16","RE","RE_DeepHole_20130614_1230_Meta_9_Limno.Sample.20130416","2013-06-14","DOC",16450,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"16","RE","RE_DeepHole_20130614_1230_PML_0.5_Limno.Sample.20130416","2013-06-14","DOC",15010,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"16","RE","RE_DeepHole_20130627_1400_Meta_2.5_Limno.Sample.20130416","2013-06-27","DOC",24100,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"16","RE","RE_DeepHole_20130627_1400_PML_0.5_Limno.Sample.20130416","2013-06-27","DOC",16420,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"16","RE","RE_DeepHole_20130719_1300_Meta_3_Limno.Sample.20130416","2013-07-19","DOC",21200,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"16","RE","RE_DeepHole_20130719_1300_PML_0.5_Limno.Sample.20130416","2013-07-19","DOC",20060,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"16","RS","RS_DeepHole_20130628_1200_PML_1_Limno.Sample.20130416","2013-06-28","DOC",21470,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"16","RS","RS_DeepHole_20130718_1215_Meta_3.5_Limno.Sample.20130416","2013-07-18","DOC",13870,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"16","RS","RS_DeepHole_20130718_1215_PML_0.5_Limno.Sample.20130416","2013-07-18","DOC",16710,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"16","RS","RS_DeepHole_20130801_1115_Meta_3.5_Limno.Sample.20130416","2013-08-01","DOC",9680,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"16","RS","RS_DeepHole_20130813_1340_Meta_3_Limno.Sample.20130416","2013-08-13","DOC",13720,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"16","RS","RS_DeepHole_20130813_1340_PML_1.5_Limno.Sample.20130416","2013-08-13","DOC",23240,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"16","TU","TU_DeepHole_20130528_1230_Meta_7.5_Limno.Sample.20130416","2013-05-28","DOC",10320,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"16","TU","TU_DeepHole_20130610_1330_Meta_6.5_Limno.Sample.20130416","2013-06-10","DOC",10320,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"16","TU","TU_DeepHole_20130610_1330_PML_0.5_Limno.Sample.20130416","2013-06-10","DOC",11900,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"16","TU","TU_DeepHole_20130624_1230_Meta_3.5_Limno.Sample.20130416","2013-06-24","DOC",8960,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"16","TU","TU_DeepHole_20130624_1230_PML_0.5_Limno.Sample.20130416","2013-06-24","DOC",11840,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"16","TU","TU_DeepHole_20130715_1300_Meta_3.5_Limno.Sample.20130416","2013-07-15","DOC",10160,"code10","0",NA,"originalDB.20160217","DOC.20110601"
"16","TU","TU_DeepHole_20130715_1300_PML_1_Limno.Sample.20130416","2013-07-15","DOC",11840,"code10","0",NA,"originalDB.20160217","DOC.20110601"
