"siteID","lakeID","siteName","lat","long","updateID"
"CB_DeepHole","CB","DeepHole",46.232443,-89.569978,"siteNutrients.20210505"
"CB_DeepHole","CB","DeepHole",46.232443,-89.569978,"siteNutrients.20210505"
"CB_DeepHole","CB","DeepHole",46.232443,-89.569978,"siteNutrients.20210505"
"CB_DeepHole","CB","DeepHole",46.232443,-89.569978,"siteNutrients.20210505"
"CB_DeepHole","CB","DeepHole",46.232443,-89.569978,"siteNutrients.20210505"
"CB_DeepHole","CB","DeepHole",46.232443,-89.569978,"siteNutrients.20210505"
"CB_DeepHole","CB","DeepHole",46.232443,-89.569978,"siteNutrients.20210505"
"CB_DeepHole","CB","DeepHole",46.232443,-89.569978,"siteNutrients.20210505"
"CB_DeepHole","CB","DeepHole",46.232443,-89.569978,"siteNutrients.20210505"
"CB_DeepHole","CB","DeepHole",46.232443,-89.569978,"siteNutrients.20210505"
"CB_DeepHole","CB","DeepHole",46.232443,-89.569978,"siteNutrients.20210505"
"CB_DeepHole","CB","DeepHole",46.232443,-89.569978,"siteNutrients.20210505"
"CB_DeepHole","CB","DeepHole",46.232443,-89.569978,"siteNutrients.20210505"
"CB_DeepHole","CB","DeepHole",46.232443,-89.569978,"siteNutrients.20210505"
"CB_DeepHole","CB","DeepHole",46.232443,-89.569978,"siteNutrients.20210505"
"CB_DeepHole","CB","DeepHole",46.232443,-89.569978,"siteNutrients.20210505"
"CB_DeepHole","CB","DeepHole",46.232443,-89.569978,"siteNutrients.20210505"
"CB_DeepHole","CB","DeepHole",46.232443,-89.569978,"siteNutrients.20210505"
"CB_DeepHole","CB","DeepHole",46.232443,-89.569978,"siteNutrients.20210505"
"CB_DeepHole","CB","DeepHole",46.232443,-89.569978,"siteNutrients.20210505"
"CB_DeepHole","CB","DeepHole",46.232443,-89.569978,"siteNutrients.20210505"
"CB_DeepHole","CB","DeepHole",46.232443,-89.569978,"siteNutrients.20210505"
"CB_DeepHole","CB","DeepHole",46.232443,-89.569978,"siteNutrients.20210505"
"CB_DeepHole","CB","DeepHole",46.232443,-89.569978,"siteNutrients.20210505"
"CB_DeepHole","CB","DeepHole",46.232443,-89.569978,"siteNutrients.20210505"
"CB_DeepHole","CB","DeepHole",46.232443,-89.569978,"siteNutrients.20210505"
"CB_DeepHole","CB","DeepHole",46.232443,-89.569978,"siteNutrients.20210505"
"CB_DeepHole","CB","DeepHole",46.232443,-89.569978,"siteNutrients.20210505"
"CB_DeepHole","CB","DeepHole",46.232443,-89.569978,"siteNutrients.20210505"
"CB_DeepHole","CB","DeepHole",46.232443,-89.569978,"siteNutrients.20210505"
"CB_DeepHole","CB","DeepHole",46.232443,-89.569978,"siteNutrients.20210505"
"CB_DeepHole","CB","DeepHole",46.232443,-89.569978,"siteNutrients.20210505"
"CB_DeepHole","CB","DeepHole",46.232443,-89.569978,"siteNutrients.20210505"
"CB_DeepHole","CB","DeepHole",46.232443,-89.569978,"siteNutrients.20210505"
"CB_DeepHole","CB","DeepHole",46.232443,-89.569978,"siteNutrients.20210505"
"CB_DeepHole","CB","DeepHole",46.232443,-89.569978,"siteNutrients.20210505"
"CB_DeepHole","CB","DeepHole",46.232443,-89.569978,"siteNutrients.20210505"
"CB_DeepHole","CB","DeepHole",46.232443,-89.569978,"siteNutrients.20210505"
"CB_DeepHole","CB","DeepHole",46.232443,-89.569978,"siteNutrients.20210505"
"CB_DeepHole","CB","DeepHole",46.232443,-89.569978,"siteNutrients.20210505"
"CB_DeepHole","CB","DeepHole",46.232443,-89.569978,"siteNutrients.20210505"
"CR_DeepHole","CR","DeepHole",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_DeepHole","CR","DeepHole",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_DeepHole","CR","DeepHole",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_DeepHole","CR","DeepHole",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_DeepHole","CR","DeepHole",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_DeepHole","CR","DeepHole",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_Outlet","CR","Outlet",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_Outlet","CR","Outlet",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_Outlet","CR","Outlet",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_DeepHole","CR","DeepHole",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_DeepHole","CR","DeepHole",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_DeepHole","CR","DeepHole",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_DeepHole","CR","DeepHole",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_DeepHole","CR","DeepHole",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_DeepHole","CR","DeepHole",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_Outlet","CR","Outlet",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_Outlet","CR","Outlet",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_Outlet","CR","Outlet",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_DeepHole","CR","DeepHole",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_DeepHole","CR","DeepHole",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_DeepHole","CR","DeepHole",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_DeepHole","CR","DeepHole",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_DeepHole","CR","DeepHole",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_DeepHole","CR","DeepHole",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_Outlet","CR","Outlet",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_Outlet","CR","Outlet",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_Outlet","CR","Outlet",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_DeepHole","CR","DeepHole",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_DeepHole","CR","DeepHole",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_DeepHole","CR","DeepHole",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_DeepHole","CR","DeepHole",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_DeepHole","CR","DeepHole",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_DeepHole","CR","DeepHole",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_Outlet","CR","Outlet",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_Outlet","CR","Outlet",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_Outlet","CR","Outlet",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_DeepHole","CR","DeepHole",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_DeepHole","CR","DeepHole",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_DeepHole","CR","DeepHole",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_DeepHole","CR","DeepHole",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_DeepHole","CR","DeepHole",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_DeepHole","CR","DeepHole",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_DeepHole","CR","DeepHole",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_DeepHole","CR","DeepHole",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_DeepHole","CR","DeepHole",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_DeepHole","CR","DeepHole",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_DeepHole","CR","DeepHole",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_DeepHole","CR","DeepHole",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_Outlet","CR","Outlet",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_Outlet","CR","Outlet",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_Outlet","CR","Outlet",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_DeepHole","CR","DeepHole",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_DeepHole","CR","DeepHole",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_DeepHole","CR","DeepHole",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_DeepHole","CR","DeepHole",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_DeepHole","CR","DeepHole",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_DeepHole","CR","DeepHole",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_Outlet","CR","Outlet",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_Outlet","CR","Outlet",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_Outlet","CR","Outlet",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_DeepHole","CR","DeepHole",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_DeepHole","CR","DeepHole",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_DeepHole","CR","DeepHole",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_DeepHole","CR","DeepHole",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_DeepHole","CR","DeepHole",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_DeepHole","CR","DeepHole",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_Outlet","CR","Outlet",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_Outlet","CR","Outlet",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_Outlet","CR","Outlet",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_DeepHole","CR","DeepHole",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_DeepHole","CR","DeepHole",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_DeepHole","CR","DeepHole",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_DeepHole","CR","DeepHole",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_DeepHole","CR","DeepHole",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_DeepHole","CR","DeepHole",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_DeepHole","CR","DeepHole",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_DeepHole","CR","DeepHole",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_DeepHole","CR","DeepHole",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_DeepHole","CR","DeepHole",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_DeepHole","CR","DeepHole",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_DeepHole","CR","DeepHole",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_DeepHole","CR","DeepHole",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_DeepHole","CR","DeepHole",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_Outlet","CR","Outlet",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_Outlet","CR","Outlet",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_Outlet","CR","Outlet",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_Outlet","CR","Outlet",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_Outlet","CR","Outlet",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_Outlet","CR","Outlet",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_Outlet","CR","Outlet",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_DeepHole","CR","DeepHole",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_DeepHole","CR","DeepHole",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_DeepHole","CR","DeepHole",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_DeepHole","CR","DeepHole",46.20989061,-89.47357233,"siteNutrients.20210505"
"CR_DeepHole","CR","DeepHole",46.20989061,-89.47357233,"siteNutrients.20210505"
